2018-05-05 00:01:02 	 [ INFO] 	 <main.go:38>  	 *********************************************
2018-05-05 00:18:38 	 [DEBUG] 	 <auth_handle.go:84>  	 auth token:58b70f11-e280-40d8-8ddd-a3810bd65f7a appid:10 uid:10001 device id: forbidden:0
2018-05-05 00:18:39 	 [ INFO] 	 <connection.go:100>  	 can't send message, appid:10 uid:10002 cmd:4
2018-05-05 00:18:41 	 [ INFO] 	 <connection.go:100>  	 can't send message, appid:10 uid:10002 cmd:4
2018-05-05 00:18:42 	 [ INFO] 	 <connection.go:100>  	 can't send message, appid:10 uid:10002 cmd:4
2018-05-05 00:18:42 	 [ INFO] 	 <connection.go:100>  	 can't send message, appid:10 uid:10002 cmd:4
2018-05-05 00:18:43 	 [ INFO] 	 <connection.go:100>  	 can't send message, appid:10 uid:10002 cmd:4
2018-05-05 00:23:08 	 [ INFO] 	 <main.go:38>  	 *********************************************
2018-05-05 00:23:08 	 [ INFO] 	 <main.go:39>  	            系统:[IM]版本:[1.0]
2018-05-05 00:23:08 	 [ INFO] 	 <main.go:40>  	 *********************************************
2018-05-05 00:23:08 	 [ INFO] 	 <config.go:70>  	 db:root:root@tcp(127.0.0.1:3306)/gim?parseTime=true&charset=utf8
2018-05-05 00:23:08 	 [ INFO] 	 <config.go:80>  	 连接数据库成功
2018-05-05 00:23:08 	 [ INFO] 	 <httpserver.go:18>  	 Http服务器启动中...
2018-05-05 00:23:08 	 [ INFO] 	 <httpserver.go:22>  	 Http服务器开始监听[9002]端口
2018-05-05 00:23:08 	 [ INFO] 	 <httpserver.go:23>  	 *********************************************
2018-05-05 00:23:13 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:52904] 

2018-05-05 00:23:16 	 [DEBUG] 	 <auth_handle.go:84>  	 auth token:2c06eaf6-e14a-4d06-ba42-15de3f11741a appid:10 uid:10002 device id: forbidden:0
2018-05-05 00:23:16 	 [ WARN] 	 <client_im.go:34>  	 im message sender:10001 client uid:10002

2018-05-05 00:23:16 	 [ERROR] 	 <ack_handle.go:15>  	 error未有记录被修改seq:3,msgId:10103
2018-05-05 00:23:16 	 [ERROR] 	 <ack_handle.go:15>  	 error未有记录被修改seq:4,msgId:10103
2018-05-05 00:23:16 	 [ERROR] 	 <ack_handle.go:15>  	 error未有记录被修改seq:5,msgId:10103
2018-05-05 00:23:16 	 [ERROR] 	 <ack_handle.go:15>  	 error未有记录被修改seq:6,msgId:10103
2018-05-05 00:23:16 	 [ERROR] 	 <ack_handle.go:15>  	 error未有记录被修改seq:7,msgId:10103
2018-05-05 00:23:16 	 [ERROR] 	 <ack_handle.go:15>  	 error未有记录被修改seq:8,msgId:10103
2018-05-05 00:23:16 	 [ERROR] 	 <ack_handle.go:15>  	 error未有记录被修改seq:9,msgId:10103
2018-05-05 00:24:28 	 [ INFO] 	 <main.go:38>  	 *********************************************
2018-05-05 00:24:28 	 [ INFO] 	 <main.go:39>  	            系统:[IM]版本:[1.0]
2018-05-05 00:24:28 	 [ INFO] 	 <main.go:40>  	 *********************************************
2018-05-05 00:24:28 	 [ INFO] 	 <config.go:70>  	 db:root:root@tcp(127.0.0.1:3306)/gim?parseTime=true&charset=utf8
2018-05-05 00:24:28 	 [ INFO] 	 <config.go:80>  	 连接数据库成功
2018-05-05 00:24:28 	 [ INFO] 	 <httpserver.go:18>  	 Http服务器启动中...
2018-05-05 00:24:28 	 [ INFO] 	 <httpserver.go:22>  	 Http服务器开始监听[9002]端口
2018-05-05 00:24:28 	 [ INFO] 	 <httpserver.go:23>  	 *********************************************
2018-05-05 00:29:37 	 [ INFO] 	 <main.go:38>  	 *********************************************
2018-05-05 00:29:37 	 [ INFO] 	 <main.go:39>  	            系统:[IM]版本:[1.0]
2018-05-05 00:29:37 	 [ INFO] 	 <main.go:40>  	 *********************************************
2018-05-05 00:29:37 	 [ INFO] 	 <config.go:70>  	 db:root:root@tcp(127.0.0.1:3306)/gim?parseTime=true&charset=utf8
2018-05-05 00:29:37 	 [ INFO] 	 <config.go:80>  	 连接数据库成功
2018-05-05 00:29:37 	 [ INFO] 	 <httpserver.go:18>  	 Http服务器启动中...
2018-05-05 00:29:37 	 [ INFO] 	 <httpserver.go:22>  	 Http服务器开始监听[9002]端口
2018-05-05 00:29:37 	 [ INFO] 	 <httpserver.go:23>  	 *********************************************
2018-05-05 00:31:22 	 [ INFO] 	 <main.go:38>  	 *********************************************
2018-05-05 00:31:22 	 [ INFO] 	 <main.go:39>  	            系统:[IM]版本:[1.0]
2018-05-05 00:31:22 	 [ INFO] 	 <main.go:40>  	 *********************************************
2018-05-05 00:31:22 	 [ INFO] 	 <config.go:70>  	 db:root:root@tcp(127.0.0.1:3306)/gim?parseTime=true&charset=utf8
2018-05-05 00:31:22 	 [ INFO] 	 <config.go:80>  	 连接数据库成功
2018-05-05 00:31:22 	 [ INFO] 	 <httpserver.go:18>  	 Http服务器启动中...
2018-05-05 00:31:22 	 [ INFO] 	 <httpserver.go:22>  	 Http服务器开始监听[9002]端口
2018-05-05 00:31:22 	 [ INFO] 	 <httpserver.go:23>  	 *********************************************
2018-05-05 00:31:28 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:52994] 

2018-05-05 00:31:30 	 [DEBUG] 	 <auth_handle.go:84>  	 auth token:2c06eaf6-e14a-4d06-ba42-15de3f11741a appid:10 uid:10002 device id: forbidden:0
2018-05-05 00:32:17 	 [ INFO] 	 <main.go:38>  	 *********************************************
2018-05-05 00:32:17 	 [ INFO] 	 <main.go:39>  	            系统:[IM]版本:[1.0]
2018-05-05 00:32:17 	 [ INFO] 	 <main.go:40>  	 *********************************************
2018-05-05 00:32:17 	 [ INFO] 	 <config.go:70>  	 db:root:root@tcp(127.0.0.1:3306)/gim?parseTime=true&charset=utf8
2018-05-05 00:32:17 	 [ INFO] 	 <config.go:80>  	 连接数据库成功
2018-05-05 00:32:17 	 [ INFO] 	 <httpserver.go:18>  	 Http服务器启动中...
2018-05-05 00:32:17 	 [ INFO] 	 <httpserver.go:22>  	 Http服务器开始监听[9002]端口
2018-05-05 00:32:17 	 [ INFO] 	 <httpserver.go:23>  	 *********************************************
2018-05-05 00:32:19 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:53028] 

2018-05-05 00:32:22 	 [DEBUG] 	 <auth_handle.go:84>  	 auth token:2c06eaf6-e14a-4d06-ba42-15de3f11741a appid:10 uid:10002 device id: forbidden:0
2018-05-05 00:36:49 	 [ INFO] 	 <main.go:38>  	 *********************************************
2018-05-05 00:36:49 	 [ INFO] 	 <main.go:39>  	            系统:[IM]版本:[1.0]
2018-05-05 00:36:49 	 [ INFO] 	 <main.go:40>  	 *********************************************
2018-05-05 00:36:49 	 [ INFO] 	 <config.go:70>  	 db:root:root@tcp(127.0.0.1:3306)/gim?parseTime=true&charset=utf8
2018-05-05 00:36:49 	 [ INFO] 	 <config.go:80>  	 连接数据库成功
2018-05-05 00:36:49 	 [ INFO] 	 <httpserver.go:18>  	 Http服务器启动中...
2018-05-05 00:36:49 	 [ INFO] 	 <httpserver.go:22>  	 Http服务器开始监听[9002]端口
2018-05-05 00:36:49 	 [ INFO] 	 <httpserver.go:23>  	 *********************************************
2018-05-05 00:37:57 	 [ INFO] 	 <main.go:38>  	 *********************************************
2018-05-05 00:37:57 	 [ INFO] 	 <main.go:39>  	            系统:[IM]版本:[1.0]
2018-05-05 00:37:57 	 [ INFO] 	 <main.go:40>  	 *********************************************
2018-05-05 00:37:57 	 [ INFO] 	 <config.go:70>  	 db:root:root@tcp(127.0.0.1:3306)/gim?parseTime=true&charset=utf8
2018-05-05 00:37:57 	 [ INFO] 	 <config.go:80>  	 连接数据库成功
2018-05-05 00:37:57 	 [ INFO] 	 <httpserver.go:18>  	 Http服务器启动中...
2018-05-05 00:37:57 	 [ INFO] 	 <httpserver.go:22>  	 Http服务器开始监听[9002]端口
2018-05-05 00:37:57 	 [ INFO] 	 <httpserver.go:23>  	 *********************************************
2018-05-05 00:38:20 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:53131] 

2018-05-05 00:38:23 	 [DEBUG] 	 <auth_handle.go:84>  	 auth token:2c06eaf6-e14a-4d06-ba42-15de3f11741a appid:10 uid:10002 device id: forbidden:0
2018-05-05 00:38:37 	 [ INFO] 	 <protocol.go:136>  	 sock read error:EOF
2018-05-05 00:38:37 	 [ERROR] 	 <client.go:78>  	 EOF
2018-05-05 00:38:37 	 [ INFO] 	 <client.go:144>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-05-05 00:38:37 	 [ INFO] 	 <client.go:109>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd socket closed
2018-05-05 00:38:38 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:53139] 

2018-05-05 00:38:41 	 [DEBUG] 	 <auth_handle.go:84>  	 auth token:2c06eaf6-e14a-4d06-ba42-15de3f11741a appid:10 uid:10002 device id: forbidden:0
2018-05-05 00:43:18 	 [ INFO] 	 <auth_handle.go:34>  	 repeat login
2018-05-05 00:43:22 	 [ INFO] 	 <protocol.go:136>  	 sock read error:EOF
2018-05-05 00:43:22 	 [ERROR] 	 <client.go:78>  	 EOF
2018-05-05 00:43:22 	 [ INFO] 	 <client.go:144>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-05-05 00:43:22 	 [ INFO] 	 <client.go:109>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd socket closed
2018-05-05 00:43:24 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:53212] 

2018-05-05 00:43:25 	 [DEBUG] 	 <auth_handle.go:84>  	 auth token:2c06eaf6-e14a-4d06-ba42-15de3f11741a appid:10 uid:10002 device id: forbidden:0
2018-05-05 00:43:42 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:53217] 

2018-05-05 00:43:44 	 [DEBUG] 	 <auth_handle.go:84>  	 auth token:58b70f11-e280-40d8-8ddd-a3810bd65f7a appid:10 uid:10001 device id: forbidden:0
2018-05-05 00:43:52 	 [ INFO] 	 <protocol.go:136>  	 sock read error:EOF
2018-05-05 00:43:52 	 [ERROR] 	 <client.go:78>  	 EOF
2018-05-05 00:43:52 	 [ INFO] 	 <client.go:144>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-05-05 00:43:52 	 [ INFO] 	 <client.go:109>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd socket closed
2018-05-05 00:43:58 	 [ERROR] 	 <client_im.go:30>  	 message decode not right,body: mg,10001
2018-05-05 00:43:58 	 [ INFO] 	 <connection.go:106>  	 can't send message, appid:10 uid:10002 cmd:4
2018-05-05 00:43:59 	 [ INFO] 	 <connection.go:106>  	 can't send message, appid:10 uid:10002 cmd:4
2018-05-05 00:44:00 	 [ INFO] 	 <connection.go:106>  	 can't send message, appid:10 uid:10002 cmd:4
2018-05-05 00:44:01 	 [ INFO] 	 <connection.go:106>  	 can't send message, appid:10 uid:10002 cmd:4
2018-05-05 00:44:08 	 [ INFO] 	 <protocol.go:136>  	 sock read error:EOF
2018-05-05 00:44:08 	 [ERROR] 	 <client.go:78>  	 EOF
2018-05-05 00:44:08 	 [ INFO] 	 <client.go:144>  	 close client:10001, d5f75fbc-4f64-4f78-b320-2ca770847800
2018-05-05 00:44:08 	 [ INFO] 	 <client.go:109>  	 client: d5f75fbc-4f64-4f78-b320-2ca770847800 socket closed
2018-05-05 00:44:11 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:53222] 

2018-05-05 00:44:13 	 [DEBUG] 	 <auth_handle.go:84>  	 auth token:2c06eaf6-e14a-4d06-ba42-15de3f11741a appid:10 uid:10002 device id: forbidden:0
2018-05-05 00:44:15 	 [ INFO] 	 <connection.go:106>  	 can't send message, appid:10 uid:10001 cmd:4
2018-05-05 00:44:17 	 [ INFO] 	 <connection.go:106>  	 can't send message, appid:10 uid:10001 cmd:4
2018-05-05 00:44:22 	 [ INFO] 	 <connection.go:106>  	 can't send message, appid:10 uid:10001 cmd:4
2018-05-05 00:44:23 	 [ INFO] 	 <connection.go:106>  	 can't send message, appid:10 uid:10001 cmd:4
2018-05-05 00:44:23 	 [ INFO] 	 <connection.go:106>  	 can't send message, appid:10 uid:10001 cmd:4
2018-05-05 00:44:24 	 [ INFO] 	 <connection.go:106>  	 can't send message, appid:10 uid:10001 cmd:4
2018-05-05 00:45:15 	 [ INFO] 	 <main.go:38>  	 *********************************************
2018-05-05 00:45:15 	 [ INFO] 	 <main.go:39>  	            系统:[IM]版本:[1.0]
2018-05-05 00:45:15 	 [ INFO] 	 <main.go:40>  	 *********************************************
2018-05-05 00:45:15 	 [ INFO] 	 <config.go:70>  	 db:root:root@tcp(127.0.0.1:3306)/gim?parseTime=true&charset=utf8
2018-05-05 00:45:15 	 [ INFO] 	 <config.go:80>  	 连接数据库成功
2018-05-05 00:45:15 	 [ INFO] 	 <httpserver.go:18>  	 Http服务器启动中...
2018-05-05 00:45:15 	 [ INFO] 	 <httpserver.go:22>  	 Http服务器开始监听[9002]端口
2018-05-05 00:45:15 	 [ INFO] 	 <httpserver.go:23>  	 *********************************************
2018-05-05 00:45:23 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:53230] 

2018-05-05 00:45:25 	 [ WARN] 	 <client_im.go:25>  	 client has't been authenticated
2018-05-05 00:45:26 	 [DEBUG] 	 <auth_handle.go:84>  	 auth token:58b70f11-e280-40d8-8ddd-a3810bd65f7a appid:10 uid:10001 device id: forbidden:0
2018-05-05 00:45:28 	 [ INFO] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10002 cmd:4
2018-05-05 00:45:30 	 [ INFO] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10002 cmd:4
2018-05-05 00:51:30 	 [ INFO] 	 <protocol.go:136>  	 sock read error:read tcp 127.0.0.1:62310->127.0.0.1:53230: i/o timeout
2018-05-05 00:51:30 	 [ INFO] 	 <client.go:144>  	 close client:10001, d5f75fbc-4f64-4f78-b320-2ca770847800
2018-05-05 00:51:30 	 [ INFO] 	 <client.go:109>  	 client: d5f75fbc-4f64-4f78-b320-2ca770847800 socket closed
2018-05-05 01:39:32 	 [ INFO] 	 <main.go:38>  	 *********************************************
2018-05-05 01:39:32 	 [ INFO] 	 <main.go:39>  	            系统:[IM]版本:[1.0]
2018-05-05 01:39:32 	 [ INFO] 	 <main.go:40>  	 *********************************************
2018-05-05 01:39:32 	 [ INFO] 	 <config.go:70>  	 db:root:root@tcp(127.0.0.1:3306)/gim?parseTime=true&charset=utf8
2018-05-05 01:39:32 	 [ INFO] 	 <config.go:80>  	 连接数据库成功
2018-05-05 01:39:32 	 [ INFO] 	 <httpserver.go:18>  	 Http服务器启动中...
2018-05-05 01:39:32 	 [ INFO] 	 <httpserver.go:22>  	 Http服务器开始监听[9002]端口
2018-05-05 01:39:32 	 [ INFO] 	 <httpserver.go:23>  	 *********************************************
2018-05-05 01:39:34 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:53891] 

2018-05-05 01:39:51 	 [ INFO] 	 <protocol.go:136>  	 sock read error:EOF
2018-05-05 01:39:51 	 [ERROR] 	 <client.go:78>  	 EOF
2018-05-05 01:39:51 	 [ INFO] 	 <client.go:144>  	 close client:10001, d5f75fbc-4f64-4f78-b320-2ca770847800
2018-05-05 01:39:51 	 [ INFO] 	 <client.go:109>  	 client: d5f75fbc-4f64-4f78-b320-2ca770847800 socket closed
2018-05-05 01:39:52 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:53894] 

2018-05-05 01:42:00 	 [ERROR] 	 <client_im.go:30>  	 message decode not right,body: 0090,10001
2018-05-05 01:42:00 	 [ INFO] 	 <protocol.go:136>  	 sock read error:EOF
2018-05-05 01:42:00 	 [ERROR] 	 <client.go:78>  	 EOF
2018-05-05 01:42:00 	 [ INFO] 	 <client.go:144>  	 close client:10001, d5f75fbc-4f64-4f78-b320-2ca770847800
2018-05-05 01:42:00 	 [ INFO] 	 <client.go:109>  	 client: d5f75fbc-4f64-4f78-b320-2ca770847800 socket closed
2018-05-05 01:42:42 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:53930] 

2018-05-05 01:42:52 	 [ INFO] 	 <main.go:38>  	 *********************************************
2018-05-05 01:42:52 	 [ INFO] 	 <main.go:39>  	            系统:[IM]版本:[1.0]
2018-05-05 01:42:52 	 [ INFO] 	 <main.go:40>  	 *********************************************
2018-05-05 01:42:52 	 [ INFO] 	 <config.go:70>  	 db:root:root@tcp(127.0.0.1:3306)/gim?parseTime=true&charset=utf8
2018-05-05 01:42:52 	 [ INFO] 	 <config.go:80>  	 连接数据库成功
2018-05-05 01:42:52 	 [ INFO] 	 <httpserver.go:18>  	 Http服务器启动中...
2018-05-05 01:42:52 	 [ INFO] 	 <httpserver.go:22>  	 Http服务器开始监听[9002]端口
2018-05-05 01:42:52 	 [ INFO] 	 <httpserver.go:23>  	 *********************************************
2018-05-05 01:42:54 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:53938] 

2018-05-05 01:43:08 	 [ INFO] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10002 cmd:4
2018-05-05 01:43:12 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:53943] 

2018-05-05 01:43:30 	 [ INFO] 	 <protocol.go:136>  	 sock read error:EOF
2018-05-05 01:43:30 	 [ERROR] 	 <client.go:78>  	 EOF
2018-05-05 01:43:30 	 [ INFO] 	 <client.go:144>  	 close client:10001, d5f75fbc-4f64-4f78-b320-2ca770847800
2018-05-05 01:43:30 	 [ INFO] 	 <client.go:109>  	 client: d5f75fbc-4f64-4f78-b320-2ca770847800 socket closed
2018-05-05 01:43:41 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:53946] 

2018-05-05 01:43:43 	 [ INFO] 	 <protocol.go:136>  	 sock read error:EOF
2018-05-05 01:43:43 	 [ERROR] 	 <client.go:78>  	 EOF
2018-05-05 01:43:43 	 [ INFO] 	 <client.go:144>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-05-05 01:43:43 	 [ INFO] 	 <client.go:109>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd socket closed
2018-05-05 01:43:44 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:53949] 

2018-05-05 01:43:52 	 [ WARN] 	 <client_im.go:34>  	 im message sender:10001 client uid:10002

2018-05-05 01:49:55 	 [ INFO] 	 <protocol.go:136>  	 sock read error:read tcp 127.0.0.1:62310->127.0.0.1:53949: i/o timeout
2018-05-05 01:49:55 	 [ INFO] 	 <client.go:144>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-05-05 01:49:55 	 [ INFO] 	 <client.go:109>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd socket closed
2018-05-05 01:49:55 	 [ INFO] 	 <protocol.go:136>  	 sock read error:read tcp 127.0.0.1:62310->127.0.0.1:53946: i/o timeout
2018-05-05 01:49:55 	 [ INFO] 	 <client.go:144>  	 close client:10001, d5f75fbc-4f64-4f78-b320-2ca770847800
2018-05-05 01:49:55 	 [ INFO] 	 <client.go:109>  	 client: d5f75fbc-4f64-4f78-b320-2ca770847800 socket closed
2018-05-05 02:05:31 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:54170] 

2018-05-05 02:05:48 	 [ INFO] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:54197] 

2018-05-05 02:06:20 	 [ INFO] 	 <protocol.go:136>  	 sock read error:EOF
2018-05-05 02:06:20 	 [ERROR] 	 <client.go:78>  	 EOF
2018-05-05 02:06:20 	 [ INFO] 	 <client.go:144>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-05-05 02:06:20 	 [ INFO] 	 <client.go:109>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd socket closed
2018-05-05 02:06:24 	 [ INFO] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10002 cmd:4
2018-05-05 02:06:27 	 [ INFO] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10002 cmd:4
2018-05-05 02:09:41 	 [ INFO] 	 <main.go:38>  	 *********************************************
2018-05-05 02:09:41 	 [ INFO] 	 <main.go:39>  	            系统:[IM]版本:[1.0]
2018-05-05 02:09:41 	 [ INFO] 	 <main.go:40>  	 *********************************************
2018-05-05 02:09:41 	 [ INFO] 	 <config.go:70>  	 db:root:root@tcp(127.0.0.1:3306)/gim?parseTime=true&charset=utf8
2018-05-05 02:09:41 	 [ INFO] 	 <config.go:80>  	 连接数据库成功
2018-05-05 02:09:41 	 [ INFO] 	 <httpserver.go:18>  	 Http服务器启动中...
2018-05-05 02:09:41 	 [ INFO] 	 <httpserver.go:22>  	 Http服务器开始监听[9002]端口
2018-05-05 02:09:41 	 [ INFO] 	 <httpserver.go:23>  	 *********************************************
2018-05-05 02:09:44 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:54286] 

2018-05-05 02:09:49 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:54289] 

2018-05-05 02:09:52 	 [ WARN] 	 <client_im.go:34>  	 im message sender:10001 client uid:10002

2018-05-05 02:11:10 	 [ INFO] 	 <main.go:38>  	 *********************************************
2018-05-05 02:11:10 	 [ INFO] 	 <main.go:39>  	            系统:[IM]版本:[1.0]
2018-05-05 02:11:10 	 [ INFO] 	 <main.go:40>  	 *********************************************
2018-05-05 02:11:10 	 [ INFO] 	 <config.go:70>  	 db:root:root@tcp(127.0.0.1:3306)/gim?parseTime=true&charset=utf8
2018-05-05 02:11:10 	 [ INFO] 	 <config.go:80>  	 连接数据库成功
2018-05-05 02:11:10 	 [ INFO] 	 <httpserver.go:18>  	 Http服务器启动中...
2018-05-05 02:11:10 	 [ INFO] 	 <httpserver.go:22>  	 Http服务器开始监听[9002]端口
2018-05-05 02:11:10 	 [ INFO] 	 <httpserver.go:23>  	 *********************************************
2018-05-05 02:11:15 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:54301] 

2018-05-05 02:11:20 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[127.0.0.1:54304] 

